#{"t_start": 1702543920.5373437, "env_id": null}
r,l,t
157.02,276,6096.527425
-294.94,713,6103.881476
289.02,203,6106.160028
249.14,274,6108.803619
266.09,252,6111.475077
322.13,210,6119.903688
194.91,325,6123.289549
236.2,265,6126.048342
181.77,320,6129.496589
190.91,321,6133.028034
-170.59,655,6139.713646
-261.66,733,6152.931188
-186.59,694,6159.743426
157.97,321,6163.044279
218.51,319,6166.381039
-3.42,512,6177.217106
-58.2,551,6182.553194
142.03,331,6186.070372
116.16,347,6189.592558
290.98,212,6191.905147
78.69,421,6201.991114
203.85,346,6205.642182
121.21,327,6210.082436
151.4,359,6214.727971
122.48,334,6219.358611
168.8,337,6224.034404
294.09,230,6233.249638
129.84,362,6236.768506
226.55,283,6239.85316
65.83,420,6243.562769
191.59,322,6246.897589
164.86,333,6250.393849
157.05,320,6259.338607
223.7,305,6262.481401
269.2,244,6265.207478
250.59,267,6268.156164
199.32,230,6270.784689
305.3,234,6273.350059
128.49,366,6277.271746
283.65,244,6279.819747
171.23,338,6288.601356
148.78,277,6291.141452
304.37,240,6293.602666
208.54,309,6296.68344
218.72,290,6299.581443
111.38,394,6303.289953
119.9,376,6312.565139
38.96,479,6317.470628
134.61,375,6321.478852
223.94,234,6324.012827
266.5,262,6326.780152
261.7,255,6329.50894
146.59,356,6339.050371
241.96,301,6342.001521
15.73,485,6347.023186
5.17,453,6351.71113
249.96,268,6354.643403
146.81,348,6358.318907
64.38,450,6369.701373
203.62,317,6373.131098
211.87,324,6376.456256
249.38,259,6378.878033
221.54,296,6381.681423
195.02,314,6384.785706
229.39,302,6394.185568
-45.17,586,6399.576818
187.89,280,6402.647583
257.9,253,6405.423183
267.34,267,6408.362938
256.87,283,6410.78038
313.04,215,6412.953092
148.5,367,6421.647701
125.95,368,6426.180566
-8.34,473,6432.089404
214.55,311,6435.901961
152.19,369,6439.746554
42.9,425,6450.197927
156.38,348,6453.547437
181.47,345,6457.090072
197.37,301,6460.227411
84.12,413,6464.469484
246.27,292,6467.438761
273.18,287,6476.553424
134.4,416,6480.734451
251.49,255,6483.459455
46.77,397,6487.49757
245.9,262,6490.21112
59.48,454,6494.824183
140.27,383,6505.495618
198.6,328,6509.199936
175.48,323,6512.720709
222.73,317,6516.033939
189.54,318,6519.438658
209.64,300,6522.435804
212.16,314,6531.504398
119.71,378,6535.578217
183.47,366,6539.559667
306.92,208,6541.874828
-152.86,676,6548.740599
137.46,366,6558.71333
116.0,382,6562.547606
192.71,337,6566.084442
255.71,291,6569.26193
225.0,300,6572.572756
246.04,263,6575.458628
147.58,392,6579.615717
318.14,208,6588.291557
250.37,237,6590.875723
175.13,351,6595.051899
262.84,256,6598.260056
234.31,314,6602.452345
313.24,244,6605.127311
235.2,304,6608.074964
226.17,288,6617.048776
33.96,461,6622.490967
286.7,245,6625.091579
115.91,380,6629.161324
57.78,426,6633.762585
235.26,283,6636.720693
242.72,275,6645.721785
198.66,302,6648.81514
254.34,250,6651.604352
-233.81,766,6659.592928
294.85,239,6662.250731
-23.8,484,6673.423574
273.67,243,6676.064263
63.28,452,6680.821553
187.11,322,6684.304368
-48.16,601,6690.55223
211.64,330,6694.1551
176.93,313,6704.257273
118.73,397,6708.770815
43.78,441,6713.479475
246.34,288,6716.642893
3.93,506,6721.814493
246.81,283,6730.319109
118.19,403,6734.331777
209.0,319,6737.535884
202.01,290,6740.489208
169.88,353,6744.219888
154.73,349,6747.765148
-393.66,884,6762.490965
4.3,446,6767.02671
27.35,424,6771.505681
24.33,473,6782.313812
62.19,461,6787.095735
258.0,239,6789.661945
183.56,291,6792.716425
69.91,432,6797.210663
165.81,336,6800.791587
305.54,250,6803.529869
237.37,297,6812.955248
180.26,271,6815.960282
98.49,408,6820.270867
-3.8,528,6825.806432
330.04,205,6827.826259
-64.01,591,6839.869051
209.86,283,6843.100313
237.2,252,6845.851372
26.32,476,6850.955311
-31.69,468,6855.948307
225.64,314,6859.571997
219.12,272,6868.16784
-38.65,531,6873.408239
240.14,280,6876.313659
164.27,318,6879.617654
217.78,312,6882.857718
190.03,304,6886.008222
294.06,231,6893.995655
225.68,274,6897.019534
83.45,411,6901.241654
265.51,242,6903.848997
40.63,445,6908.241757
262.86,238,6910.875343
270.43,226,6913.267331
46.4,459,6923.256173
100.87,408,6927.516633
311.19,174,6929.462893
198.48,276,6932.482761
217.16,264,6935.129317
244.95,265,6937.975301
131.62,366,6947.942155
-88.38,521,6953.308199
285.96,203,6955.449545
167.2,320,6958.889277
-132.24,615,6964.334703
-223.91,676,6977.99746
69.31,416,6983.529602
1.41,479,6990.0893
200.86,303,6994.046278
130.24,339,6998.449356
144.49,288,7007.518291
-98.07,602,7013.404136
251.77,219,7015.757494
173.84,348,7019.344233
202.29,296,7022.423126
251.16,263,7025.19912
4.04,473,7036.532011
259.18,251,7040.054007
130.12,354,7044.992665
293.39,204,7047.652281
16.75,441,7053.518299
22.28,486,7066.307953
109.51,330,7070.543603
219.31,279,7074.239181
138.19,365,7078.16509
270.59,220,7080.607158
30.63,422,7085.058766
231.77,278,7088.056068
116.36,351,7098.250491
70.9,398,7102.535986
249.73,278,7105.621919
218.84,243,7108.259954
-17.95,528,7113.591012
167.62,324,7116.937802
215.46,300,7125.605435
233.25,278,7128.260131
265.34,259,7130.99227
67.21,427,7135.319729
143.9,350,7138.829099
294.26,243,7141.328337
191.84,278,7149.281308
275.97,216,7151.511469
60.89,493,7156.413535
229.39,274,7159.301064
113.72,379,7163.296543
149.96,362,7167.074632
170.33,313,7176.230901
73.91,350,7180.726739
74.38,450,7186.636303
53.39,472,7193.023561
177.0,306,7197.280186
76.82,404,7202.764437
91.86,395,7212.882804
-5.69,446,7217.618134
298.57,206,7219.92112
227.71,297,7223.148154
186.14,352,7226.944596
220.36,275,7229.943105
228.66,255,7239.176131
265.09,225,7241.747208
286.93,223,7244.249892
58.84,423,7248.661087
223.38,300,7251.920889
217.65,261,7254.803733
177.56,313,7258.253262
112.53,375,7267.194957
175.15,372,7270.818529
215.43,301,7273.768039
68.03,412,7277.435834
-189.96,630,7283.595542
297.65,233,7291.605576
68.01,399,7295.460451
-34.47,521,7300.852967
190.74,283,7303.628004
176.64,324,7306.263261
124.66,333,7309.124908
222.22,308,7318.090419
178.71,326,7321.67767
305.49,218,7323.939857
307.19,220,7326.296207
258.91,282,7329.106935
291.91,213,7331.423538
342.16,171,7333.329306
307.08,218,7335.696451
121.17,345,7344.533852
-58.22,551,7350.03384
250.49,255,7352.671217
246.55,271,7355.527575
119.58,379,7359.12018
197.02,314,7362.089206
261.66,235,7370.815619
225.31,246,7373.899491
70.99,453,7379.759794
227.44,235,7382.581154
314.55,223,7385.859676
162.16,336,7390.394181
235.77,261,7392.894587
132.44,407,7401.885756
112.66,337,7404.771835
304.84,183,7406.449183
230.71,316,7409.385826
127.42,377,7413.177507
207.68,287,7416.204068
207.02,308,7424.851118
215.43,290,7427.678333
108.86,338,7431.113565
144.09,337,7434.558131
252.04,236,7437.217573
168.45,323,7440.643141
173.66,279,7443.596181
200.28,306,7452.410038
180.03,272,7455.15871
228.26,278,7457.796271
-115.59,589,7463.572959
251.48,237,7466.118199
278.11,222,7468.535594
218.75,253,7471.258113
326.45,219,7479.742121
200.77,301,7482.828264
274.79,240,7485.328621
192.14,319,7488.727197
322.68,169,7490.66399
156.89,344,7494.375131
144.46,371,7497.818523
12.11,520,7509.540219
44.97,425,7514.007296
228.56,262,7516.739054
175.52,354,7520.50397
126.89,403,7524.849873
20.75,497,7535.649606
171.25,328,7539.018245
180.24,350,7542.528964
190.97,291,7545.553185
171.04,315,7548.775767
192.51,305,7551.908028
107.52,392,7561.226967
241.26,213,7563.441642
226.68,266,7566.378326
146.11,335,7569.843198
-359.03,815,7577.770205
279.47,252,7580.490269
124.42,366,7590.288823
74.48,438,7594.832642
111.47,405,7599.08006
118.19,407,7603.382704
13.54,471,7614.258821
324.44,227,7616.556178
-14.74,534,7621.671535
218.0,277,7624.324386
44.66,462,7629.125569
224.94,308,7632.135033
191.24,299,7641.467161
171.9,317,7644.604115
280.58,227,7646.968151
249.16,286,7650.027214
260.37,267,7652.8873
111.01,377,7656.857939
110.62,407,7661.118609
106.36,390,7669.274362
234.18,272,7671.339781
140.45,408,7674.364294
-8.76,527,7678.277118
176.3,354,7680.94011
266.41,268,7687.598023
98.72,395,7690.601324
234.17,291,7692.874022
301.82,223,7694.609073
223.34,313,7697.012689
269.19,252,7698.943276
308.32,221,7700.653525
187.79,330,7707.804117
114.4,381,7710.690541
278.83,232,7712.495254
280.83,215,7714.162841
171.23,328,7716.629048
248.65,287,7718.829002
-53.29,556,7723.042391
138.01,312,7730.065169
271.6,263,7732.094167
283.57,214,7733.777817
157.29,341,7736.388272
223.57,298,7738.630924
122.57,394,7741.595998
212.11,314,7748.683664
291.26,282,7750.816143
261.84,273,7752.895824
153.56,369,7755.66785
131.46,410,7758.779291
-457.3,946,7770.418834
110.78,376,7773.232431
232.86,298,7775.461874
34.99,449,7778.841474
96.86,405,7781.906653
237.59,307,7788.869684
-93.64,620,7793.455395
305.43,259,7795.44325
17.42,456,7798.942843
179.13,319,7801.391507
120.99,383,7808.916284
283.91,231,7810.683392
154.79,380,7813.53915
133.76,428,7816.722867
241.19,275,7818.84741
306.43,236,7820.69695
171.92,339,7823.312558
198.91,290,7830.194583
267.15,251,7832.133709
210.45,296,7834.382259
149.24,363,7837.092345
191.2,340,7839.645162
247.63,264,7841.646812
322.48,210,7843.310332
246.91,281,7850.180253
308.86,202,7851.728958
-715.17,1195,7860.490974
192.98,321,7862.942621
309.99,194,7869.169135
207.09,300,7871.45631
217.09,339,7874.044163
4.65,496,7877.71646
336.58,177,7879.120222
132.17,368,7881.890146
202.93,321,7884.285621
202.83,321,7891.423366
101.19,393,7894.374922
157.49,354,7897.030016
246.61,296,7899.364457
283.33,236,7901.190756
179.71,295,7903.429096
182.94,287,7910.268046
-173.37,678,7915.278094
264.61,260,7917.2707
213.97,276,7919.363475
261.26,270,7921.420007
238.88,248,7923.336604
269.14,278,7930.114393
281.11,212,7931.799267
325.51,235,7933.617857
83.82,374,7936.428219
-149.02,685,7941.509949
248.31,270,7943.565209
196.8,331,7950.726456
277.53,235,7952.545894
275.77,247,7954.467019
366.81,177,7955.867361
267.41,230,7957.668116
196.73,307,7960.013684
248.95,246,7961.883811
166.55,352,7964.537293
355.18,170,7970.509236
159.67,371,7973.284797
-258.16,778,7979.10522
13.36,514,7982.917221
214.98,320,7989.992757
306.83,236,7991.794653
176.15,352,7994.427773
267.99,210,7996.11465
235.83,269,7998.19151
124.91,380,8001.101187
236.98,286,8003.296586
200.87,265,8005.332365
29.11,508,8013.743131
92.64,411,8016.798036
286.04,254,8018.738156
39.93,444,8022.110106
274.11,229,8023.90641
212.61,267,8030.611354
283.73,241,8032.445647
167.42,377,8035.27975
131.56,369,8038.034628
217.39,289,8040.232677
246.71,273,8042.322544
270.18,289,8044.551861
207.29,282,8051.344481
50.43,487,8055.005384
153.03,361,8057.744196
247.66,249,8059.630247
234.36,313,8061.998141
129.56,380,8064.861544
241.57,270,8071.631724
311.79,249,8073.555025
203.03,328,8076.013577
168.87,342,8078.589087
-281.44,828,8084.711789
136.21,364,8092.167141
123.75,357,8094.851508
0.65,544,8098.958339
185.39,310,8101.293646
247.13,274,8103.373184
308.37,228,8105.153241
-89.86,586,8114.2403
259.6,297,8116.486915
300.42,210,8118.09263
-21.52,494,8121.743763
239.77,310,8124.074863
176.31,340,8131.268329
240.29,276,8133.423285
242.1,282,8135.608406
30.5,418,8138.730916
30.49,474,8142.257423
338.55,226,8143.992116
152.79,389,8151.520148
53.55,469,8155.024149
198.32,293,8157.308128
266.81,241,8159.18857
130.39,377,8162.007946
109.56,385,8164.894723
28.35,480,8173.127747
195.83,343,8175.737778
179.1,372,8178.559813
215.34,346,8181.191807
245.34,255,8183.163
291.3,268,8185.215744
281.46,252,8191.793274
253.18,251,8193.700862
234.74,292,8195.994141
278.28,252,8197.906136
256.87,277,8200.047101
198.31,339,8202.657928
301.19,220,8204.335931
-8.58,548,8213.160991
280.01,218,8214.838757
150.64,393,8217.769808
146.3,349,8220.378378
357.18,185,8221.84859
237.82,275,8223.971693
326.05,212,8225.628091
333.53,200,8227.255243
250.98,290,8234.110507
263.57,260,8236.196471
352.28,173,8237.548431
136.13,396,8240.587734
331.39,217,8242.224015
189.25,353,8244.925897
264.98,296,8247.22502
243.56,307,8254.133986
64.52,453,8257.531105
164.8,390,8260.482897
185.69,344,8263.105177
284.83,249,8265.007527
121.37,397,8268.079417
284.99,230,8274.492596
239.77,298,8276.759304
-36.35,548,8280.838925
110.52,357,8283.511238
200.32,329,8286.0681
177.52,342,8293.392092
292.54,251,8295.325886
145.49,361,8298.038472
241.28,290,8300.20571
27.56,521,8304.043278
154.47,413,8307.123108
185.45,340,8314.429912
243.96,244,8316.285653
237.0,304,8318.594326
256.3,280,8320.72315
229.07,312,8323.062817
115.43,410,8326.122053
211.6,274,8328.211092
239.43,266,8334.974046
257.62,279,8337.147093
118.27,411,8340.235113
179.25,313,8342.587225
242.65,280,8344.703133
168.2,342,8347.279373
107.46,379,8354.765324
-88.33,637,8359.509627
217.14,318,8361.922949
287.38,233,8363.731704
-447.84,914,8375.107629
293.42,230,8376.899797
307.82,220,8378.620171
270.96,269,8380.690818
105.49,440,8383.968874
250.34,306,8386.281571
227.6,300,8388.688658
230.05,307,8395.684932
67.36,467,8399.181439
248.17,265,8401.239718
196.02,306,8403.552615
218.1,340,8406.107688
246.5,295,8408.341242
212.02,293,8415.236308
210.87,311,8417.5869
63.39,442,8420.866298
7.39,492,8424.584854
307.09,213,8426.22624
63.13,478,8434.402078
1.54,502,8438.134978
133.82,358,8440.874711
317.28,239,8442.794413
278.47,273,8444.886897
238.57,296,8447.181996
289.72,257,8449.130199
328.44,218,8455.459764
86.32,400,8458.416179
205.16,303,8460.680237
205.45,335,8463.216285
324.8,224,8465.066997
319.0,218,8466.921877
283.02,259,8469.030074
288.6,269,8475.786724
-224.45,705,8480.986009
296.48,239,8482.821074
233.04,288,8485.00196
315.02,245,8486.952519
266.59,253,8488.91553
-100.81,651,8498.50201
280.55,203,8500.088007
138.74,354,8502.744184
280.07,259,8504.71737
233.64,286,8506.884269
271.39,269,8508.913429
226.15,297,8515.864536
218.4,304,8518.178668
191.35,333,8520.711362
240.48,295,8522.927586
320.85,195,8524.46429
260.68,278,8526.53021
265.85,282,8528.687893
-47.52,561,8537.547579
293.37,226,8539.272663
109.2,428,8542.480644
273.97,250,8544.387732
335.35,195,8545.922093
256.89,284,8548.057896
319.56,204,8549.636465
203.59,312,8556.72341
222.08,315,8559.161428
167.39,369,8561.916883
95.66,457,8565.305124
374.57,165,8566.601488
153.59,329,8569.094297
235.04,280,8571.240912
229.72,320,8578.406953
295.26,246,8580.324734
197.2,329,8582.832128
350.51,194,8584.349905
291.31,223,8586.071797
106.38,426,8589.207827
258.91,263,8591.212371
86.67,445,8599.222725
92.7,441,8602.559522
26.18,529,8606.475293
308.14,209,8608.069446
320.47,227,8609.792655
312.24,221,8611.484643
231.85,299,8618.501281
274.78,288,8620.69297
274.41,297,8622.952787
292.62,245,8624.936995
249.05,252,8626.865307
204.05,326,8629.399817
276.82,255,8631.363811
257.68,286,8638.282495
-7.48,477,8641.879282
197.97,256,8643.84323
-1.94,528,8647.841849
242.9,281,8649.98382
213.84,311,8652.350414
-507.37,966,8664.042756
-0.29,532,8668.012168
227.56,249,8669.94772
239.98,276,8672.180926
325.4,202,8678.412128
232.69,312,8680.786884
204.6,339,8683.327647
85.73,399,8686.31945
26.05,522,8690.174097
1.86,482,8698.473043
284.49,241,8700.341322
65.82,434,8703.554408
67.19,463,8706.994299
103.11,387,8709.889878
270.3,257,8711.855962
184.2,313,8718.91864
134.09,312,8721.314254
187.93,368,8724.113102
291.79,241,8725.96541
244.6,276,8728.071439
256.84,302,8730.381804
341.28,187,8731.842949
251.89,226,8738.334516
226.1,320,8740.723793
-108.29,588,8745.061386
222.09,293,8747.296349
61.44,405,8750.342779
331.08,192,8751.855306
276.71,227,8758.260073
259.25,301,8760.55511
275.57,265,8762.538631
253.6,285,8764.696018
287.56,232,8766.459103
142.89,372,8769.333186
241.19,318,8771.726095
166.79,327,8778.876541
172.54,318,8781.327381
-38.6,535,8785.286999
194.17,332,8787.762217
220.57,301,8790.004621
202.5,331,8792.513449
240.99,232,8798.930548
279.72,252,8800.871567
234.95,251,8802.837436
30.71,499,8806.558149
137.55,381,8809.397211
-49.38,560,8813.53653
309.05,232,8820.01006
83.39,411,8823.077937
211.87,302,8825.401212
177.84,330,8827.916925
300.61,239,8829.732971
301.32,231,8831.537593
140.84,391,8838.843855
164.02,348,8841.461171
185.68,349,8844.138231
279.12,225,8845.882634
332.42,200,8847.464083
156.44,322,8849.915263
278.01,215,8851.557225
223.64,312,8853.915889
261.11,246,8860.477302
279.67,233,8862.236905
148.77,386,8865.254761
232.07,291,8867.516293
190.87,328,8870.005868
25.37,458,8873.434435
120.68,367,8880.848608
199.39,335,8883.370188
120.66,400,8886.420351
196.52,330,8888.919143
332.79,205,8890.501221
194.46,329,8893.04643
215.36,322,8900.117381
185.18,347,8902.79001
249.96,249,8904.71205
284.83,260,8906.758971
177.79,323,8909.25911
229.83,301,8911.544943
239.62,295,8913.841706
227.24,299,8920.743697
125.84,385,8923.635162
234.52,323,8926.120764
66.98,418,8929.311069
263.17,284,8931.463386
271.26,276,8933.587676
278.86,241,8940.090185
221.96,284,8942.233405
187.35,323,8944.697566
249.87,239,8946.572973
53.69,490,8950.248176
122.66,404,8953.261793
246.88,255,8955.18706
213.72,273,8962.104001
223.36,304,8964.387881
284.89,270,8966.481228
223.76,297,8968.753872
98.1,439,8971.986647
319.65,211,8973.625526
261.6,287,8975.831134
160.79,374,8983.228065
298.93,255,8985.160251
295.77,251,8987.143564
362.87,181,8988.555933
265.96,263,8990.575032
106.24,455,8993.93467
236.79,295,9000.790397
259.39,275,9002.905564
190.85,309,9005.276623
243.73,256,9007.245988
2.16,493,9010.953104
315.86,218,9012.628284
217.63,335,9015.173987
290.28,263,9021.87074
230.56,284,9024.055167
241.27,294,9026.344517
285.79,237,9028.195009
213.15,303,9030.577802
324.57,204,9032.156799
240.97,265,9034.21612
149.6,389,9041.790713
244.02,313,9044.175354
158.02,351,9046.879732
205.6,320,9049.330191
353.17,201,9050.89165
297.34,232,9052.677173
160.06,352,9055.34003
154.54,344,9062.611778
189.05,277,9064.739183
245.74,272,9066.826011
185.04,320,9069.224672
304.28,222,9070.945195
191.27,330,9073.463223
304.13,220,9075.206429
183.79,334,9082.350071
171.67,308,9084.657603
239.2,264,9086.656587
107.99,357,9089.370049
278.16,234,9091.170704
242.8,296,9093.45189
183.37,291,9095.67619
-85.0,574,9104.584646
312.43,247,9106.460991
263.13,267,9108.480718
141.63,334,9110.977293
-38.98,550,9115.079153
151.27,361,9122.505434
296.25,250,9124.408766
306.15,270,9126.464355
264.89,259,9128.486763
234.68,277,9130.596549
281.87,266,9132.70715
